language|Alert_definition|PT|Title|Content|Id|PublishedDate|LinkURI
en|" flood | ""ice jam"" + Ontario"|Ontario|PHOTOS: Crowds <b>flood</b> Tualatin for annual Giant Pumpkin Regatta - The Valley Times|PHOTOS: Crowds <b>flood</b> Tualatin for annual Giant Pumpkin Regatta. Pamplin ... <b>Ontario</b>, Canada, Prince Edward Island, Canada, Quebec, Canada, Saskatchewan&nbsp;...|tag:google.com,2013:googlealerts/feed:4282687793399722243|2023-10-23T03:57:42Z|https://www.valleytimes.news/news/local/photos-crowds-flood-tualatin-for-annual-giant-pumpkin-regatta/article_b35c5358-6f94-11ee-b83a-6f01bd6d4ec1.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Car left stranded and sinking on collapsed bridge as Storm Babet batters Scotland|... it. A lengthy clean-up is getting under way in <b>flood</b>-hit areas of Scotland after the storm brought unprecedented damage and disruption.|tag:google.com,2013:googlealerts/feed:3316291174530396738|2023-10-23T02:57:47Z|https://ca.news.yahoo.com/car-left-stranded-sinking-collapsed-090322567.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Greater Toronto and Hamilton Area under Frost Advisory - NNN|... <b>Ontario</b>, Burlington, Pickering, ... River Idle, Retford, Flooding, Storm Babet, Darrel Road. Severe <b>Flood</b> Warnings Issued in Retford.|tag:google.com,2013:googlealerts/feed:2480524426703815640|2023-10-23T01:46:30Z|https://nnn.ng/greater-toronto-hamilton-area/
en|" flood | ""ice jam"" + Ontario"|Ontario|"Thousands <b>flood</b> downtown London in 2nd week of Pro-Palestinian protests | CBC News"|Thousands <b>flood</b> downtown London in 2nd week of Pro-Palestinian protests ... <b>Ontario</b> doctor suspended, his address published after pro-Palestinian&nbsp;...|tag:google.com,2013:googlealerts/feed:12840837890850928094|2023-10-22T22:08:47Z|https://www.cbc.ca/news/canada/london/thousands-flood-downtown-london-in-2nd-week-of-pro-palestinian-protests-1.7004457
en|" flood | ""ice jam"" + Ontario"|Ontario|Residents return to &#39;mind-blowing&#39; <b>flood</b> damage after Storm Babet - Yahoo Sports|However around 150 properties in Brechin are too badly affected by floodwater for power to be restored safely. Jacqui Semple, head of risk, resilience&nbsp;...|tag:google.com,2013:googlealerts/feed:13333674152811752184|2023-10-22T17:35:20Z|https://ca.sports.yahoo.com/news/flooded-residents-returning-mind-blowing-114859509.html
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario&#39;s</b> Temperature Rollercoaster: From Negatives to High Teens - YouTube|Comments1 &middot; 4 things I did not know about skydiving! &middot; 3 major B.C. highways washed out by <b>flood</b> waters.|tag:google.com,2013:googlealerts/feed:20454006591514678|2023-10-22T16:00:14Z|https://www.youtube.com/watch%3Fv%3DO0LR2ut5jas
en|" flood | ""ice jam"" + Ontario"|Ontario|War on Gaza: Muslim Community Slams Canadian City Council&#39;s Bias|OTTAWA (IQNA) – The local Muslim community in Brantford, Canada&#39;s <b>Ontario</b> ... Al-Aqsa <b>Flood</b> Operation: Iranian Qari&#39;s Recitation of Verse from Surah&nbsp;...|tag:google.com,2013:googlealerts/feed:7356636240018696489|2023-10-22T14:54:15Z|https://iqna.ir/en/news/3485693/war-on-gaza-muslim-community-slams-canadian-city-council%25E2%2580%2599s-bias
en|" flood | ""ice jam"" + Ontario"|Ontario|live: Trapped residents airlifted from homes as <b>flood</b> waters rise amid &#39;risk to life&#39; warning|Pearson International Airport, <b>Ontario</b> ... Storm Babet – live: Trapped residents airlifted from homes as <b>flood</b> waters rise amid &#39;risk to life&#39; warning.|tag:google.com,2013:googlealerts/feed:12936907011150632545|2023-10-22T11:40:29Z|https://airflightdisaster.com/storm-babet-live-trapped-residents-airlifted-from-homes-as-flood-waters-rise-amid-risk-to-life-warning/
en|" flood | ""ice jam"" + Ontario"|Ontario|Lincolnshire over the worst of Storm Babet flooding, says fire chief - Yahoo News Canada|The BBC is not aware of any <b>flood</b>-related casualties in Lincolnshire. ... Sun to finally shine over southern <b>Ontario</b>, but at a frosty cost. 11 hours ago.|tag:google.com,2013:googlealerts/feed:11463891686197865783|2023-10-22T10:56:45Z|https://ca.news.yahoo.com/lincolnshire-over-worst-storm-babet-101721956.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Major incident in Suffolk stood down after flooding - Yahoo News Canada|Sixteen <b>flood</b> warnings are still in place across the county. Some towns ... Sun to finally shine over southern <b>Ontario</b>, but at a frosty cost. 11&nbsp;...|tag:google.com,2013:googlealerts/feed:12296866974188499822|2023-10-22T10:52:11Z|https://ca.news.yahoo.com/major-incident-suffolk-stood-down-103922840.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Storm Babet flooding sees severe warnings as hundreds evacuate - Yahoo News Canada|<b>Flood</b> waters in Retford seen in a video from Nottinghamshire Fire and Rescue ... Sun to finally shine over southern <b>Ontario</b>, but at a frosty cost. 11&nbsp;...|tag:google.com,2013:googlealerts/feed:2888572031285839607|2023-10-22T10:51:43Z|https://ca.news.yahoo.com/storm-babet-flooding-sees-severe-103141275.html
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|"Palestinian Londoners march on the city&#39;s streets | CBC.ca"|Related Stories. Thousands <b>flood</b> downtown London in 2nd week of Pro-Palestinian protests ... Community stunned after shark kills dog in <b>Nova Scotia</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:4523541655996514039|2023-10-22T22:11:40Z|https://www.cbc.ca/player/play/2275755587613
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Yorkshire flooding: Catcliffe residents feel abandoned by authorities - Yahoo News Canada|Residents in a South Yorkshire village swamped by <b>flood</b> water caused by Storm Babet have told the BBC they feel forgotten. On Saturday, 250 homes&nbsp;...|tag:google.com,2013:googlealerts/feed:12576014307599775100|2023-10-22T13:55:11Z|https://ca.news.yahoo.com/yorkshire-flooding-catcliffe-residents-feel-130837995.html
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Video: Israeli strikes hammer Gaza as first aid arrives - The Globe and Mail|Dramatic footage shows torrent of <b>floodwater</b> tearing through Libyan city ... <b>Nova Scotia</b>. Video 1:54 &middot; Truckloads of aid for Gaza wait at Egypt&#39;s Rafah&nbsp;...|tag:google.com,2013:googlealerts/feed:18209836045918452015|2023-10-22T13:10:39Z|https://www.theglobeandmail.com/world/video-israeli-strikes-hammer-gaza-as-first-aid-arrives/
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Lincolnshire over the worst of Storm Babet flooding, says fire chief - Yahoo News Canada|An &quot;improving picture&quot; was emerging in <b>flood</b>-hit Lincolnshire as waters ... Community stunned after shark kills dog in <b>Nova Scotia</b> waters. 2 days&nbsp;...|tag:google.com,2013:googlealerts/feed:1303540705791068631|2023-10-22T10:56:45Z|https://ca.news.yahoo.com/lincolnshire-over-worst-storm-babet-101721956.html
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Major incident in Suffolk stood down after flooding - Yahoo News Canada|Sixteen <b>flood</b> warnings are still in place across the county. Some towns ... Community stunned after shark kills dog in <b>Nova Scotia</b> waters. 2 days&nbsp;...|tag:google.com,2013:googlealerts/feed:2137027629414360268|2023-10-22T10:52:11Z|https://ca.news.yahoo.com/major-incident-suffolk-stood-down-103922840.html
en|" flood | ""ice jam"" + ""Nova Scotia"""|Nova Scotia|Storm Babet flooding sees severe warnings as hundreds evacuate - Yahoo News Canada|<b>Flood</b> waters in Retford seen in a video from Nottinghamshire Fire and Rescue ... Community stunned after shark kills dog in <b>Nova Scotia</b> waters. 2 days&nbsp;...|tag:google.com,2013:googlealerts/feed:12737675246958141883|2023-10-22T10:51:43Z|https://ca.news.yahoo.com/storm-babet-flooding-sees-severe-103141275.html
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|Atmospheric <b>floodgates</b> allow brisk air, hefty snowfall into Alberta - The Weather Network|That has opened the atmospheric <b>floodgates</b>, allowing brisk air from Northern Canada to spill south, sending temperatures crashing down from their&nbsp;...|tag:google.com,2013:googlealerts/feed:16864143627299155650|2023-10-23T19:44:40Z|https://www.theweathernetwork.com/en/news/weather/forecasts/atmospheric-floodgates-allow-brisk-air-hefty-snowfall-into-alberta
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|&#39;Stewards of Splendor&#39;: new book charts history <b>B.C.</b>&#39;s people and wildlife - Grand Forks Gazette|... <b>British Columbia</b>. (Ella Matte/News Staff). Expand. Previous. Next. Jennifer ... Premier&nbsp;...|tag:google.com,2013:googlealerts/feed:6145476751504744711|2023-10-23T19:34:09Z|https://www.grandforksgazette.ca/trending-now/stewards-of-splendor-new-book-charts-history-bcs-people-and-wildlife-6518312
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|Lil Yachty concert shut down after he tells Vancouver fans to rush the floor|A University of <b>British Columbia</b> spokesperson said in a statement that the event had become a safety concern. ... Trending. 56. Premier visits Grand&nbsp;...|tag:google.com,2013:googlealerts/feed:14486580785392482899|2023-10-23T19:27:22Z|https://www.grandforksgazette.ca/news/lil-yachty-concert-shut-down-after-he-tells-vancouver-fans-to-rush-the-floor-6518302
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|<b>British Columbia</b> Pension Fund Joins AAA Bond Club at Expensive Time|(Bloomberg) -- <b>British Columbia</b> Investment Management Corporation, which manages C$233 billion ($170 billion) of assets mostly for public sector&nbsp;...|tag:google.com,2013:googlealerts/feed:13372815652996928973|2023-10-23T17:46:28Z|https://ca.finance.yahoo.com/news/british-columbia-pension-fund-joins-164613534.html
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|"<b>BC</b> nurse Amy Hamm&#39;s prosecution continues | Justice Centre for Constitutional Freedoms"|... <b>British Columbia</b> College of Nurses and Midwives (BCCNM) continue on ... Ms. Rowling has been denounced as “transphobic” as part of a <b>flood</b> of&nbsp;...|tag:google.com,2013:googlealerts/feed:2738476069523454949|2023-10-23T17:32:39Z|https://www.jccf.ca/bc-nurse-amy-hamms-prosecution-continues/
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|New provincial funding will advance research by the UBC Disaster Resilience Research Network|Machine learning for <b>flood</b> prediction in ungauged basins in <b>B.C.</b> (Dr. ... Preparing for a M9 Cascadia Subduction Zone Earthquake in <b>British Columbia</b>:&nbsp;...|tag:google.com,2013:googlealerts/feed:14799207192206090371|2023-10-23T16:08:36Z|https://apsc.ubc.ca/news/2023/new-provincial-funding-will-advance-research-ubc-disaster-resilience-research-network
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|Airbnb Fights Back <b>BC</b> Legislation Against Short-Term Rentals, Urges Canadians To Contact MLAs|Following <b>British Columbia</b> (<b>BC</b>) introducing new legislation to restrict short-term rentals, Airbnb (NASDAQ: ABNB) seems to be fighting back.|tag:google.com,2013:googlealerts/feed:6767952027517406601|2023-10-23T16:01:57Z|https://thedeepdive.ca/airbnb-fights-back-bc-legislation-against-short-term-rentals-urges-canadians-to-contact-mps/
en|"flood | ""ice jam"" + ""British Columbia"""|British Columbia|"<b>B.C.</b>&#39;s disaster management needs an overhaul | The Narwhal"|The ground is covered Dian and Danie Brooks are still working on repairs after their home just outside of Princeton, <b>B.C.</b>, was hit by <b>floodwaters</b> in&nbsp;...|tag:google.com,2013:googlealerts/feed:15218096202271169654|2023-10-23T14:33:01Z|https://thenarwhal.ca/bc-emergency-diaster-management-act/
en|" flood | ""ice jam"" + ""Northwest Territories"""|Northwest Territories|The prime minister visited Hay River and Enterprise. Now what? - Cabin Radio|&#39;The federal government has their back&#39;. Michael McLeod, the <b>NWT&#39;s</b> Liberal MP, was formerly the Deh Cho MLA, representing Enterprise, Fort Providence,&nbsp;...|tag:google.com,2013:googlealerts/feed:18075724111817932429|2023-10-24T00:06:55Z|https://cabinradio.ca/157884/news/politics/the-prime-minister-visited-hay-river-and-enterprise-now-what/
en|" flood | ""ice jam"" + ""Prince Edward Island"""|Prince Edward Island|"Some Halifax wildfire victims moving on | CTV News"|<b>Prince Edward Island</b>. Video. Latest Video &middot; CTV News ... “Obviously, the insurance industry is upended: Not only did they have the wildfire and the&nbsp;...|tag:google.com,2013:googlealerts/feed:8680813514353398875|2023-10-23T21:29:36Z|https://atlantic.ctvnews.ca/mobile/more/we-just-wanted-to-feel-like-we-had-a-home-some-halifax-wildfire-victims-choosing-not-to-rebuild-1.6613693
en|" flood | ""ice jam"" + Alberta"|Alberta|Atmospheric floodgates allow brisk air, hefty snowfall into <b>Alberta</b> - The Weather Network|A sharp trough has dug in and took the placement of the warm air in <b>Alberta</b> that was in place recently. That has opened the atmospheric floodgates&nbsp;...|tag:google.com,2013:googlealerts/feed:10525775089559157049|2023-10-23T19:44:40Z|https://www.theweathernetwork.com/en/news/weather/forecasts/atmospheric-floodgates-allow-brisk-air-hefty-snowfall-into-alberta
en|" flood | ""ice jam"" + Alberta"|Alberta|Body found after man trapped in car in floodwater during Storm Babet|A body has been found by police after reports a man was trapped in a vehicle in floodwater during Storm Babet in Aberdeenshire.|tag:google.com,2013:googlealerts/feed:10706768568993037105|2023-10-23T17:29:05Z|https://ca.news.yahoo.com/body-found-man-trapped-car-153854812.html
en|" flood | ""ice jam"" + Alberta"|Alberta|This First Nation in <b>Alberta</b> is fighting climate change with rows and rows of trees - CBC|&quot;Due to natural erosion after the 2013 <b>flood</b>, there were some studies done on some of the floodplains and some of the erosion and soil sampling done&nbsp;...|tag:google.com,2013:googlealerts/feed:11092333575892003229|2023-10-23T16:36:19Z|https://www.cbc.ca/news/canada/edmonton/this-first-nation-in-alberta-is-fighting-climate-change-with-rows-and-rows-of-trees-1.6992751
en|" flood | ""ice jam"" + Alberta"|Alberta|Households battling to make homes safe amid warning flooding could continue - Yahoo Sports|A search was also under way in Aberdeenshire after a report of a man trapped in a vehicle in floodwater. Read more.|tag:google.com,2013:googlealerts/feed:6988008796557072825|2023-10-23T16:19:32Z|https://ca.sports.yahoo.com/news/households-battling-homes-safe-flooding-230123267.html
en|" flood | ""ice jam"" + Alberta"|Alberta|Storm Babet: &#39;River street will be no more, everything has gone&#39;|... <b>flood</b> defences. Local councillors have called for extra cash to help ... Arctic front drops up to 20 cm of snow in <b>Alberta</b>, plummeting temperatures.|tag:google.com,2013:googlealerts/feed:1433612997814831957|2023-10-23T14:11:21Z|https://ca.news.yahoo.com/storm-babet-river-street-no-135816664.html
en|" flood | ""ice jam"" + Alberta"|Alberta|Federal government gives $219 million in drought relief to livestock producers across ...|Catastrophe &amp; <b>Flood</b> &middot; Wildfires and grasshopper infestations have worsened drought conditions in the province, impacting livestock. &middot; Saskatchewan will&nbsp;...|tag:google.com,2013:googlealerts/feed:4816125467597383309|2023-10-23T11:42:37Z|https://www.insurancebusinessmag.com/ca/news/catastrophe/federal-government-gives-219-million-in-drought-relief-to-livestock-producers-across-western-canada-464007.aspx
en|" flood | ""ice jam"" + Alberta"|Alberta|Storm Babet – live: Flooding could continue next week, as Met Office issues new ice warnings|New <b>flood</b> warnings are expected to last into next week, the Environment ... Arctic chill will slip into <b>Alberta</b>, bringing many their first fall snow.|tag:google.com,2013:googlealerts/feed:3491784050056552187|2023-10-23T08:34:47Z|https://ca.news.yahoo.com/storm-babet-live-death-toll-070005047.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Horncastle flooding: Farmer hits out at Environment Agency - Yahoo News Canada|Floodwater is supposed to be stored on John Harrison&#39;s land as part of a <b>flood</b> relief scheme. However, he claims a switch was left in the wrong&nbsp;...|tag:google.com,2013:googlealerts/feed:8671395677643187576|2023-10-24T09:27:03Z|https://ca.news.yahoo.com/horncastle-flooding-farmer-hits-environment-090848388.html
en|" flood | ""ice jam"" + Ontario"|Ontario|"Messages <b>flood</b> in honoring the memory of Laughlin&#39;s namesake | News | mohavedailynews.com"|“There was the <b>flood</b> control work in the eastern part of the Bullhead ... <b>Ontario</b>, Canada, Prince Edward Island, Canada, Quebec, Canada, Saskatchewan&nbsp;...|tag:google.com,2013:googlealerts/feed:2532092257983102861|2023-10-24T08:42:48Z|https://www.mohavedailynews.com/news/messages-flood-in-honoring-the-memory-of-laughlin-s-namesake/article_19588342-7202-11ee-a6bf-47ee3a8a883b.html
en|" flood | ""ice jam"" + Ontario"|Ontario|A90 reopens with contraflow following Storm Babet flooding - Yahoo News Canada|The road had been closed between Forfar and Brechin due to rising floodwaters caused by Storm Babet. Engineers have now been able to inspect bridges&nbsp;...|tag:google.com,2013:googlealerts/feed:15915500720202786343|2023-10-24T06:30:00Z|https://ca.news.yahoo.com/a90-reopens-contraflow-following-storm-060855513.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Removing barriers to build more homes, faster in Brampton, <b>Ontario</b> - YouTube|How <b>Flood</b> Tunnels Work. Practical Engineering•1.5M views &middot; 10:17 &middot; Go to channel. Five Events That Will Change America By 2050. Geography By Geoff•1M&nbsp;...|tag:google.com,2013:googlealerts/feed:15845256240457205530|2023-10-24T03:20:36Z|https://www.youtube.com/watch%3Fv%3Dlbi7WPD53ag
en|" flood | ""ice jam"" + Ontario"|Ontario|"US: Flash <b>flood</b> warning in effect for Midland, Texas, until at least 00:01 Oct. 24 | Crisis24"|Flash <b>flood</b> warning in effect for Midland, Texas, US, and surrounding ... <b>Ontario</b>, Prince Edward Island, Quebec, Saskatchewan, Yukon. I would like to&nbsp;...|tag:google.com,2013:googlealerts/feed:17517522870740013573|2023-10-24T02:20:47Z|https://crisis24.garda.com/alerts/2023/10/us-flash-flood-warning-in-effect-for-midland-texas-until-at-least-0001-oct-24
en|" flood | ""ice jam"" + Ontario"|Ontario|Read this before you buy your next car in NJ — and don&#39;t get soaked! - New Jersey 101.5|If a vehicle&#39;s title reads &quot;<b>flood</b> vehicle,&quot; it shouldn&#39;t be for sale, Vicari said. ... <b>Ontario</b> Highway 401. #8. I-35. Roschetzky Photography&nbsp;...|tag:google.com,2013:googlealerts/feed:16565767781851818489|2023-10-23T22:29:24Z|https://nj1015.com/how-to-spot-a-flood-damaged-vehicle-in-new-jersey/
en|" flood | ""ice jam"" + Ontario"|Ontario|Seaway strike has grain farmer concerned about crops &#39;sitting and rotting&#39; - CTV Windsor|Byrne also serves as the chair for the Grain Farmers of <b>Ontario</b> — the province&#39;s largest commodity organization, representing <b>Ontario&#39;s</b> 28,000 barley,&nbsp;...|tag:google.com,2013:googlealerts/feed:17216395651391606830|2023-10-23T22:13:39Z|https://windsor.ctvnews.ca/seaway-strike-has-grain-farmer-concerned-about-crops-sitting-and-rotting-1.6613791
en|" flood | ""ice jam"" + Ontario"|Ontario|Kendall Holiday Fair slated for Nov. 3–4 - The County Line|N-O-W homecoming parade set for Sept. 29 in <b>Ontario</b>. September 21st, 2023 by ... Recalling the <b>flood</b> of 2018 &middot; When will Wilton&#39;s hotbed cool down? E&nbsp;...|tag:google.com,2013:googlealerts/feed:5437366017007097490|2023-10-23T20:30:04Z|https://thecountyline.net/pages/kendall-holiday-fair-slated-for-nov-3-4/
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario</b> government to reverse changes to municipalities&#39; official plans - Law360 Canada|Hot on the heels of a decision to scrap controversial changes to develop the Greenbelt, <b>Ontario</b> ... Featured. Queens University Law Dean Colleen <b>Flood</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:4888591626613128877|2023-10-23T20:19:10Z|https://www.law360.ca/articles/51853/ontario-government-to-reverse-changes-to-municipalities-official-plans
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario</b> walks back urban boundary expansions - The Narwhal|Thousands of hectares of <b>Ontario</b> farmland won&#39;t be developed after Ford government backs down. Housing Minister Paul Calandra said decisions to&nbsp;...|tag:google.com,2013:googlealerts/feed:9377598100552195280|2023-10-23T19:27:57Z|https://thenarwhal.ca/ontario-boundary-expansion-reversal/
en|" flood | ""ice jam"" + Ontario"|Ontario|US Forest Service sued over flooding deaths in the wake of New Mexico&#39;s largest recorded wildfire|(AP) — Relatives of three people who died last year in a flash <b>flood</b> stemming from the largest wildfire in New Mexico&#39;s recorded history are suing&nbsp;...|tag:google.com,2013:googlealerts/feed:18348938883014893915|2023-10-23T19:02:44Z|https://toronto.citynews.ca/2023/10/23/us-forest-service-sued-over-flooding-deaths-in-the-wake-of-new-mexicos-largest-recorded-wildfire/
en|" flood | ""ice jam"" + Ontario"|Ontario|US Forest Service sued over flooding deaths in the wake of New Mexico&#39;s largest ... - Toronto Star|ALBUQUERQUE, N.M. (AP) — Relatives of three people who died last year in a flash <b>flood</b> stemming from the largest wildfire in New Mexico&#39;s recorded&nbsp;...|tag:google.com,2013:googlealerts/feed:14562007291199476025|2023-10-23T18:49:56Z|https://www.thestar.com/news/world/united-states/us-forest-service-sued-over-flooding-deaths-in-the-wake-of-new-mexicos-largest-recorded/article_94ac0158-c3b9-5cb4-840a-153e512f1aa0.html
en|" flood | ""ice jam"" + Ontario"|Ontario|Energy projects fast-tracked to prepare for electric arc furnace - Sault Ste. Marie News|<b>Ontario&#39;s</b> Energy Minister Todd Smith was in Sault Ste. Marie on Monday ... About the Author: Alex <b>Flood</b>. Alex is a recent graduate from the College&nbsp;...|tag:google.com,2013:googlealerts/feed:16696281584963327134|2023-10-23T18:04:29Z|https://www.sootoday.com/local-news/energy-projects-fast-tracked-to-prepare-for-electric-arc-furnace-7722097
en|" flood | ""ice jam"" + Ontario"|Ontario|Energy projects fast-tracked to prepare for electric arc furnace - Elliot Lake News|<b>Ontario&#39;s</b> Energy Minister Todd Smith was in Sault Ste. Marie on Monday to ... Have a story/tip? Alex <b>Flood</b>. About the Author: Alex <b>Flood</b>. Alex is a&nbsp;...|tag:google.com,2013:googlealerts/feed:8132425643581706029|2023-10-23T17:02:10Z|https://www.elliotlaketoday.com/local-news/energy-projects-fast-tracked-to-prepare-for-electric-arc-furnace-7722097
en|" flood | ""ice jam"" + Ontario"|Ontario|"NWS: <b>Flood</b> Advisory now in effect for the island of Kauai | Top Stories - KITV"|HONOLULU (Island News) -- The National Weather Service (NWS) has issued a <b>Flood</b> Advisory for the island of Kaua&#39;i. ... <b>Ontario</b>, Canada, Prince Edward&nbsp;...|tag:google.com,2013:googlealerts/feed:11691322903247679830|2023-10-23T16:32:31Z|https://www.kitv.com/news/top-stories/nws-flood-advisory-now-in-effect-for-the-island-of-kauai/article_7073e9ea-71b3-11ee-8f19-9b42cab91fe4.html
en|" flood | ""ice jam"" + Ontario"|Ontario|<b>Ontario</b> Court of Appeal grants partial stay on proceedings in lithium mine royalty dispute|The <b>Ontario</b> Court of Appeal has granted a partial stay of enforcement in ... Queens University Law Dean Colleen <b>Flood</b> Law schools disclose common&nbsp;...|tag:google.com,2013:googlealerts/feed:16176640833958164858|2023-10-23T15:57:34Z|https://www.law360.ca/articles/51840/ontario-court-of-appeal-grants-partial-stay-on-proceedings-in-lithium-mine-royalty-dispute
en|" flood | ""ice jam"" + Ontario"|Ontario|Officials tight-lipped on work status of charged police college instructor - London Free Press|<b>Ontario</b> Police College in Aylmer. (File photo). Article ... <b>Flood</b> said in an email. “Given the OPP have laid a charge in this&nbsp;...|tag:google.com,2013:googlealerts/feed:17795891939246377955|2023-10-23T15:07:53Z|https://lfpress.com/news/local-news/officials-tight-lipped-on-work-status-of-charged-police-college-instructor
en|" flood | ""ice jam"" + Ontario"|Ontario|"Officials tight-lipped on work status of charged police college instructor | Strathroy Age Dispatch"|“There were no injuries and the (<b>Ontario</b> Police College) is reviewing its internal procedures to prevent future incidents,” spokesperson Greg <b>Flood</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:6235675945874537406|2023-10-23T14:24:17Z|https://www.strathroyagedispatch.com/news/local-news/officials-tight-lipped-on-work-status-of-charged-police-college-instructor/wcm/bda8e0b2-a5a7-4001-9fbe-4ac3ef7923ad
en|" flood | ""ice jam"" + Ontario"|Ontario|Saskatchewan Braces for the Season&#39;s First Snow Event - YouTube|"How high will these floodwaters rise in an hour? | #babet #<b>flood</b> #Scotland. The Weather Network New 2.3K views &middot; 24:41 &middot; Go to channel &middot; The World&nbsp;..."|tag:google.com,2013:googlealerts/feed:1548599960013845803|2023-10-23T14:13:35Z|https://www.youtube.com/watch%3Fv%3DhQLy6v09XjY
en|" flood | ""ice jam"" + Ontario"|Ontario|Storm Babet Drowns Catcliffe: Residents Slam Authorities Amid <b>Flood</b> Chaos - West Island Blog|Several individuals living in a community that now lies submerged beneath relentless floodwaters, express feelings of abandonment to the world. A&nbsp;...|tag:google.com,2013:googlealerts/feed:1300577646041988780|2023-10-23T14:10:04Z|https://www.westislandblog.com/storm-babet-drowns-catcliffe-residents-slam-authorities-amid-flood-chaos/
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|2023 was one of the busiest wildfire seasons in recent years, says <b>Sask</b>. Public Safety Agency|So far this year, it&#39;s responded to seven communities for <b>flood</b> mitigation, and is currently assisting the Water Security Agency in Cumberland House.|tag:google.com,2013:googlealerts/feed:18108239461216673916|2023-10-23T22:37:48Z|https://paherald.sk.ca/2023-was-one-of-the-busiest-wildfire-seasons-in-recent-years-says-sask-public-safety-agency/
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|Bewdley properties &#39;likely&#39; to <b>flood</b> amid protection works|<b>Flood</b> warnings are in force along the length of the river in ... <b>Saskatchewan</b> gears up for first major snowfall, driving woes. 6 hours ago. The&nbsp;...|tag:google.com,2013:googlealerts/feed:17477343360706931611|2023-10-23T19:09:21Z|https://ca.news.yahoo.com/bewdley-properties-likely-flood-amid-130300958.html
en|" flood | ""ice jam"" + Saskatchewan"|Saskatchewan|Federal government gives $219 million in drought relief to livestock producers across ...|Catastrophe &amp; <b>Flood</b> &middot; Wildfires and grasshopper infestations have worsened drought conditions in the province, impacting livestock. &middot; <b>Saskatchewan</b> will&nbsp;...|tag:google.com,2013:googlealerts/feed:2750782109188804461|2023-10-23T11:42:37Z|https://www.insurancebusinessmag.com/ca/news/catastrophe/federal-government-gives-219-million-in-drought-relief-to-livestock-producers-across-western-canada-464007.aspx
fr|" inondation | embacle + Québec"|Québec|"Actualité, faits divers et nouvelles en direct | 23 octobre 2023"|«On croyait que le bateau allait couler». Un bateau de croisière <b>inondé</b> ... La direction du réseau de la santé en Mauricie et au Centre-du-<b>Québec</b>&nbsp;...|tag:google.com,2013:googlealerts/feed:4974719834088556952|2023-10-24T04:02:45Z|https://www.tvanouvelles.ca/actualites/archives/2023/10/23
fr|" inondation | embacle + Québec"|Québec|«On croyait que le bateau allait couler»: des passagers d&#39;une croisière ont vécu toute une ...|Malgré le plancher complètement <b>inondé</b>, il n&#39;aurait pas reçu de réponse de l&#39;assistance avant quatre heures. Amber, une utilisatrice de TikTok @&nbsp;...|tag:google.com,2013:googlealerts/feed:14331898411322469673|2023-10-23T20:19:14Z|https://www.tvanouvelles.ca/2023/10/23/on-croyait-que-le-bateau-allait-couler-des-passagers-dune-croisiere-ont-vecu-toute-une-frousse
fr|" inondation | embacle + Québec"|Québec|«On croyait que le bateau allait couler»: des passagers d&#39;une croisière ont vécu toute une ...|L&#39;<b>inondation</b> a causé la terreur chez les passagers. «Des personnes couraient ... <b>Québec</b> cet automne. www.journaldemontreal.com. Voici OÙ vous avez pu&nbsp;...|tag:google.com,2013:googlealerts/feed:17560197404478076132|2023-10-23T19:57:54Z|https://www-nocache.tvanouvelles.ca/2023/10/23/on-croyait-que-le-bateau-allait-couler-des-passagers-dune-croisiere-ont-vecu-toute-une-frousse
